step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
5200,1.6918,0.115184,2.375266,0.000000,0.123514,2.210765,0.000000,0.000000,0.000000,0.000000
5220,1.6983,0.115438,2.399544,0.000000,0.123466,2.270635,0.000000,0.000000,0.000000,0.000000
5240,1.7048,0.115671,2.413682,0.000000,0.123567,2.264659,0.000000,0.000000,0.000000,0.000000
5260,1.7113,0.115910,2.438183,0.000000,0.123671,2.233306,0.000000,0.000000,0.000000,0.000000
5280,1.7178,0.116045,2.445080,0.000000,0.123946,2.217771,0.000000,0.000000,0.000000,0.000000
5300,1.7243,0.116315,2.473579,0.000000,0.123979,2.202029,0.000000,0.000000,0.000000,0.000000
5320,1.7308,0.116303,2.477534,0.000000,0.124454,2.190058,0.000000,0.000000,0.000000,0.000000
5340,1.7373,0.116606,2.497892,0.000000,0.124728,2.236853,0.000000,0.000000,0.000000,0.000000
5360,1.7438,0.116870,2.486439,0.000000,0.125165,2.238777,0.000000,0.000000,0.000000,0.000000
5380,1.7503,0.116747,2.541189,0.000000,0.125634,2.250734,0.000000,0.000000,0.000000,0.000000
5400,1.7569,0.116942,2.508475,0.000000,0.125805,2.227596,0.000000,0.000000,0.000000,0.000000
5420,1.7634,0.117121,2.508521,0.000000,0.125764,2.252797,0.000000,0.000000,0.000000,0.000000
5440,1.7699,0.117040,2.447306,0.000000,0.125400,2.248858,0.000000,0.000000,0.000000,0.000000
5460,1.7764,0.117334,2.441647,0.000000,0.125479,2.258322,0.000000,0.000000,0.000000,0.000000
5480,1.7829,0.117415,2.397995,0.000000,0.125864,2.236297,0.000000,0.000000,0.000000,0.000000
5500,1.7894,0.117240,2.405357,0.000000,0.125564,2.237839,0.000000,0.000000,0.000000,0.000000
5520,1.7959,0.117181,2.461210,0.000000,0.125585,2.266690,0.000000,0.000000,0.000000,0.000000
5540,1.8024,0.117269,2.472633,0.000000,0.125630,2.302357,0.000000,0.000000,0.000000,0.000000
5560,1.8089,0.117234,2.466675,0.000000,0.125631,2.291557,0.000000,0.000000,0.000000,0.000000
5580,1.8154,0.117242,2.512321,0.000000,0.125679,2.291278,0.000000,0.000000,0.000000,0.000000
5600,1.8219,0.117072,2.569386,0.000000,0.125990,2.313362,0.000000,0.000000,0.000000,0.000000
5620,1.8284,0.117361,2.639768,0.000000,0.126039,2.318969,0.000000,0.000000,0.000000,0.000000
5640,1.8349,0.117345,2.666165,0.000000,0.125930,2.280896,0.000000,0.000000,0.000000,0.000000
5660,1.8415,0.117517,2.650691,0.000000,0.126264,2.252126,0.000000,0.000000,0.000000,0.000000
5680,1.848,0.117847,2.661973,0.000000,0.126587,2.297168,0.000000,0.000000,0.000000,0.000000
5700,1.8545,0.118011,2.671794,0.000000,0.126683,2.275231,0.000000,0.000000,0.000000,0.000000
5720,1.861,0.118051,2.644833,0.000000,0.127145,2.298419,0.000000,0.000000,0.000000,0.000000
5740,1.8675,0.118106,2.645591,0.000000,0.127329,2.320574,0.000000,0.000000,0.000000,0.000000
5760,1.874,0.118587,2.632178,0.000000,0.127183,2.335999,0.000000,0.000000,0.000000,0.000000
5780,1.8805,0.118861,2.610585,0.000000,0.127293,2.319952,0.000000,0.000000,0.000000,0.000000
5800,1.887,0.118897,2.644122,0.000000,0.127252,2.303361,0.000000,0.000000,0.000000,0.000000
5820,1.8935,0.119035,2.654385,0.000000,0.127404,2.303115,0.000000,0.000000,0.000000,0.000000
5840,1.9,0.118840,2.654416,0.000000,0.127623,2.315770,0.000000,0.000000,0.000000,0.000000
5860,1.9065,0.119093,2.650643,0.000000,0.127901,2.346619,0.000000,0.000000,0.000000,0.000000
5880,1.913,0.119289,2.705151,0.000000,0.127786,2.318473,0.000000,0.000000,0.000000,0.000000
5900,1.9195,0.119639,2.665924,0.000000,0.127695,2.328555,0.000000,0.000000,0.000000,0.000000
5920,1.9261,0.119890,2.627447,0.000000,0.127285,2.335654,0.000000,0.000000,0.000000,0.000000
5940,1.9326,0.119882,2.576203,0.000000,0.127572,2.329913,0.000000,0.000000,0.000000,0.000000
5960,1.9391,0.120322,2.546047,0.000000,0.127882,2.379750,0.000000,0.000000,0.000000,0.000000
5980,1.9456,0.120867,2.534306,0.000000,0.127858,2.380749,0.000000,0.000000,0.000000,0.000000
6000,1.9521,0.121054,2.508452,0.000000,0.127849,2.359967,0.000000,0.000000,0.000000,0.000000
6020,1.9586,0.121175,2.531146,0.000000,0.128020,2.390832,0.000000,0.000000,0.000000,0.000000
6040,1.9651,0.121058,2.541052,0.000000,0.128091,2.358428,0.000000,0.000000,0.000000,0.000000
6060,1.9716,0.121209,2.515321,0.000000,0.128239,2.378233,0.000000,0.000000,0.000000,0.000000
6080,1.9781,0.121378,2.484440,0.000000,0.128592,2.372114,0.000000,0.000000,0.000000,0.000000
6100,1.9846,0.121522,2.535210,0.000000,0.128850,2.399720,0.000000,0.000000,0.000000,0.000000
6120,1.9911,0.121624,2.540790,0.000000,0.129041,2.344814,0.000000,0.000000,0.000000,0.000000
6140,1.9976,0.121730,2.499223,0.000000,0.129147,2.332266,0.000000,0.000000,0.000000,0.000000
6160,2.0039,0.121606,2.483199,0.000000,0.129662,2.325427,0.000000,0.000000,0.000000,0.000000
6180,2.0104,0.121647,2.448866,0.000000,0.129939,2.332398,0.000000,0.000000,0.000000,0.000000
6200,2.0169,0.121718,2.412384,0.000000,0.130039,2.355888,0.000000,0.000000,0.000000,0.000000
6220,2.0234,0.121857,2.388183,0.000000,0.130153,2.359345,0.000000,0.000000,0.000000,0.000000
6240,2.0299,0.121742,2.438768,0.000000,0.130107,2.355917,0.000000,0.000000,0.000000,0.000000
6260,2.0364,0.121653,2.467198,0.000000,0.130310,2.372074,0.000000,0.000000,0.000000,0.000000
6280,2.043,0.121786,2.417694,0.000000,0.130580,2.363233,0.000000,0.000000,0.000000,0.000000
6300,2.0495,0.122213,2.410616,0.000000,0.130330,2.359010,0.000000,0.000000,0.000000,0.000000
6320,2.056,0.121936,2.465512,0.000000,0.129927,2.371590,0.000000,0.000000,0.000000,0.000000
6340,2.0625,0.122104,2.464051,0.000000,0.129665,2.394115,0.000000,0.000000,0.000000,0.000000
6360,2.069,0.122158,2.455879,0.000000,0.130069,2.418496,0.000000,0.000000,0.000000,0.000000
6380,2.0755,0.122283,2.405752,0.000000,0.130345,2.433494,0.000000,0.000000,0.000000,0.000000
6400,2.082,0.122350,2.382626,0.000000,0.130352,2.399492,0.000000,0.000000,0.000000,0.000000
6420,2.0885,0.122404,2.406519,0.000000,0.130535,2.410403,0.000000,0.000000,0.000000,0.000000
6440,2.095,0.122554,2.412171,0.000000,0.130610,2.437982,0.000000,0.000000,0.000000,0.000000
6460,2.1015,0.122624,2.419092,0.000000,0.130580,2.456729,0.000000,0.000000,0.000000,0.000000
6480,2.108,0.122596,2.416222,0.000000,0.130857,2.484218,0.000000,0.000000,0.000000,0.000000
6500,2.1145,0.122940,2.453308,0.000000,0.131565,2.471920,0.000000,0.000000,0.000000,0.000000
6520,2.121,0.123021,2.415433,0.000000,0.131900,2.516599,0.000000,0.000000,0.000000,0.000000
6540,2.1276,0.123514,2.399537,0.000000,0.132027,2.535280,0.000000,0.000000,0.000000,0.000000
6560,2.1341,0.123564,2.408934,0.000000,0.131799,2.524252,0.000000,0.000000,0.000000,0.000000
6580,2.1406,0.123435,2.433140,0.000000,0.131595,2.521312,0.000000,0.000000,0.000000,0.000000
6600,2.1471,0.123502,2.425882,0.000000,0.131801,2.497462,0.000000,0.000000,0.000000,0.000000
6620,2.1536,0.123392,2.406113,0.000000,0.132060,2.489367,0.000000,0.000000,0.000000,0.000000
6640,2.1601,0.123585,2.468077,0.000000,0.132287,2.514297,0.000000,0.000000,0.000000,0.000000
6660,2.1666,0.123708,2.518793,0.000000,0.132981,2.499672,0.000000,0.000000,0.000000,0.000000
6680,2.1731,0.123565,2.510564,0.000000,0.133113,2.490179,0.000000,0.000000,0.000000,0.000000
6700,2.1796,0.123565,2.495109,0.000000,0.133158,2.494815,0.000000,0.000000,0.000000,0.000000
6720,2.1861,0.123797,2.493164,0.000000,0.133243,2.517217,0.000000,0.000000,0.000000,0.000000
6740,2.1926,0.123793,2.475706,0.000000,0.133241,2.486063,0.000000,0.000000,0.000000,0.000000
6760,2.1991,0.124078,2.490469,0.000000,0.133373,2.498689,0.000000,0.000000,0.000000,0.000000
6780,2.2056,0.124025,2.449826,0.000000,0.133260,2.498416,0.000000,0.000000,0.000000,0.000000
6800,2.2122,0.124309,2.449501,0.000000,0.133385,2.486591,0.000000,0.000000,0.000000,0.000000
6820,2.2187,0.124248,2.513535,0.000000,0.133431,2.482834,0.000000,0.000000,0.000000,0.000000
6840,2.2252,0.124324,2.575904,0.000000,0.133291,2.496172,0.000000,0.000000,0.000000,0.000000
6860,2.2317,0.124501,2.603791,0.000000,0.133507,2.499217,0.000000,0.000000,0.000000,0.000000
6880,2.2382,0.124978,2.557548,0.000000,0.133704,2.489668,0.000000,0.000000,0.000000,0.000000
6900,2.2447,0.125256,2.580199,0.000000,0.133928,2.512915,0.000000,0.000000,0.000000,0.000000
6920,2.2512,0.125587,2.685896,0.000000,0.134217,2.515681,0.000000,0.000000,0.000000,0.000000
6940,2.2577,0.125570,2.723196,0.000000,0.134545,2.523025,0.000000,0.000000,0.000000,0.000000
6960,2.2642,0.125572,2.731728,0.000000,0.134749,2.527421,0.000000,0.000000,0.000000,0.000000
6980,2.2707,0.125725,2.743599,0.000000,0.134730,2.521360,0.000000,0.000000,0.000000,0.000000
7000,2.2772,0.125711,2.708376,0.000000,0.134886,2.507771,0.000000,0.000000,0.000000,0.000000
7020,2.2837,0.125881,2.626721,0.000000,0.135260,2.528531,0.000000,0.000000,0.000000,0.000000
7040,2.2902,0.125989,2.617983,0.000000,0.135378,2.521881,0.000000,0.000000,0.000000,0.000000
7060,2.2968,0.126181,2.641880,0.000000,0.135214,2.517557,0.000000,0.000000,0.000000,0.000000
7080,2.3033,0.126087,2.608326,0.000000,0.135503,2.472622,0.000000,0.000000,0.000000,0.000000
7100,2.3098,0.125911,2.583266,0.000000,0.135598,2.452271,0.000000,0.000000,0.000000,0.000000
7120,2.3163,0.125852,2.592725,0.000000,0.135952,2.394333,0.000000,0.000000,0.000000,0.000000
7140,2.3228,0.125871,2.612693,0.000000,0.136336,2.408174,0.000000,0.000000,0.000000,0.000000
7160,2.3293,0.125917,2.589730,0.000000,0.136386,2.412614,0.000000,0.000000,0.000000,0.000000
7180,2.3358,0.125869,2.605578,0.000000,0.136309,2.387365,0.000000,0.000000,0.000000,0.000000
7200,2.3423,0.125845,2.617942,0.000000,0.136359,2.418067,0.000000,0.000000,0.000000,0.000000
7220,2.3488,0.126169,2.627943,0.000000,0.136167,2.416784,0.000000,0.000000,0.000000,0.000000
7240,2.3553,0.126063,2.620156,0.000000,0.136078,2.413627,0.000000,0.000000,0.000000,0.000000
7260,2.3618,0.125984,2.623068,0.000000,0.135911,2.428584,0.000000,0.000000,0.000000,0.000000
7280,2.3683,0.126013,2.613949,0.000000,0.136012,2.424018,0.000000,0.000000,0.000000,0.000000
7300,2.3748,0.125908,2.575629,0.000000,0.136259,2.416183,0.000000,0.000000,0.000000,0.000000
7320,2.3814,0.125845,2.554821,0.000000,0.136479,2.416844,0.000000,0.000000,0.000000,0.000000
7340,2.3879,0.125869,2.564112,0.000000,0.136432,2.417629,0.000000,0.000000,0.000000,0.000000
7360,2.3944,0.125972,2.541813,0.000000,0.136057,2.425796,0.000000,0.000000,0.000000,0.000000
7380,2.4009,0.126124,2.545144,0.000000,0.136066,2.411800,0.000000,0.000000,0.000000,0.000000
7400,2.4074,0.125935,2.538783,0.000000,0.136109,2.397125,0.000000,0.000000,0.000000,0.000000
7420,2.4139,0.125663,2.542718,0.000000,0.135844,2.413593,0.000000,0.000000,0.000000,0.000000
7440,2.4204,0.125883,2.556639,0.000000,0.135779,2.427431,0.000000,0.000000,0.000000,0.000000
7460,2.4269,0.126085,2.575004,0.000000,0.135752,2.402539,0.000000,0.000000,0.000000,0.000000
7480,2.4334,0.126106,2.542472,0.000000,0.135874,2.376969,0.000000,0.000000,0.000000,0.000000
7500,2.4399,0.126201,2.542965,0.000000,0.135914,2.371734,0.000000,0.000000,0.000000,0.000000
7520,2.4464,0.126448,2.534568,0.000000,0.135858,2.377711,0.000000,0.000000,0.000000,0.000000
7540,2.4529,0.126335,2.525871,0.000000,0.136025,2.376966,0.000000,0.000000,0.000000,0.000000
7560,2.4594,0.126250,2.519042,0.000000,0.135643,2.358898,0.000000,0.000000,0.000000,0.000000
7580,2.466,0.126474,2.509898,0.000000,0.135659,2.332597,0.000000,0.000000,0.000000,0.000000
7600,2.4725,0.126553,2.494036,0.000000,0.135970,2.326471,0.000000,0.000000,0.000000,0.000000
7620,2.479,0.126484,2.503615,0.000000,0.136251,2.347127,0.000000,0.000000,0.000000,0.000000
7640,2.4855,0.126418,2.492617,0.000000,0.136491,2.385765,0.000000,0.000000,0.000000,0.000000
7660,2.492,0.126326,2.475886,0.000000,0.136196,2.392581,0.000000,0.000000,0.000000,0.000000
7680,2.4985,0.126126,2.427562,0.000000,0.136305,2.437859,0.000000,0.000000,0.000000,0.000000
7700,2.505,0.126208,2.411266,0.000000,0.136112,2.432104,0.000000,0.000000,0.000000,0.000000
7720,2.5115,0.126168,2.376234,0.000000,0.136035,2.347352,0.000000,0.000000,0.000000,0.000000
7740,2.518,0.126457,2.340334,0.000000,0.135766,2.310198,0.000000,0.000000,0.000000,0.000000
7760,2.5245,0.126543,2.355419,0.000000,0.135925,2.278678,0.000000,0.000000,0.000000,0.000000
7780,2.531,0.126470,2.388047,0.000000,0.135850,2.284502,0.000000,0.000000,0.000000,0.000000
7800,2.5375,0.126309,2.407499,0.000000,0.135907,2.271470,0.000000,0.000000,0.000000,0.000000
7820,2.544,0.126318,2.396150,0.000000,0.136163,2.296559,0.000000,0.000000,0.000000,0.000000
7840,2.5506,0.126647,2.385930,0.000000,0.136623,2.283490,0.000000,0.000000,0.000000,0.000000
7860,2.5571,0.127013,2.396321,0.000000,0.136962,2.283401,0.000000,0.000000,0.000000,0.000000
7880,2.5636,0.126900,2.342817,0.000000,0.137294,2.215018,0.000000,0.000000,0.000000,0.000000
7900,2.5701,0.126236,2.309492,0.000000,0.137258,2.189461,0.000000,0.000000,0.000000,0.000000
7920,2.5766,0.126043,2.317387,0.000000,0.137247,2.170524,0.000000,0.000000,0.000000,0.000000
7940,2.5831,0.126647,2.346148,0.000000,0.137416,2.155531,0.000000,0.000000,0.000000,0.000000
7960,2.5896,0.126788,2.336315,0.000000,0.137884,2.170335,0.000000,0.000000,0.000000,0.000000
7980,2.5961,0.126774,2.336035,0.000000,0.138284,2.161302,0.000000,0.000000,0.000000,0.000000
8000,2.6026,0.127106,2.332106,0.000000,0.138398,2.158993,0.000000,0.000000,0.000000,0.000000
8020,2.6091,0.126891,2.363318,0.000000,0.138294,2.131331,0.000000,0.000000,0.000000,0.000000
8040,2.6156,0.127068,2.432644,0.000000,0.138259,2.146623,0.000000,0.000000,0.000000,0.000000
8060,2.6221,0.127317,2.395831,0.000000,0.138302,2.197306,0.000000,0.000000,0.000000,0.000000
8080,2.6287,0.127597,2.352781,0.000000,0.138426,2.178382,0.000000,0.000000,0.000000,0.000000
8100,2.6352,0.127777,2.388061,0.000000,0.138696,2.130467,0.000000,0.000000,0.000000,0.000000
8120,2.6417,0.127649,2.408635,0.000000,0.139036,2.112706,0.000000,0.000000,0.000000,0.000000
8140,2.6482,0.127656,2.366480,0.000000,0.139398,2.239847,0.000000,0.000000,0.000000,0.000000
8160,2.6547,0.127986,2.383831,0.000000,0.139511,2.335461,0.000000,0.000000,0.000000,0.000000
8180,2.6612,0.128037,2.448612,0.000000,0.139218,2.338612,0.000000,0.000000,0.000000,0.000000
8200,2.6677,0.127930,2.472521,0.000000,0.139060,2.367471,0.000000,0.000000,0.000000,0.000000
8220,2.6742,0.127725,2.482233,0.000000,0.139349,2.446170,0.000000,0.000000,0.000000,0.000000
8240,2.6807,0.127780,2.479386,0.000000,0.139553,2.471771,0.000000,0.000000,0.000000,0.000000
8260,2.6872,0.127837,2.467679,0.000000,0.139705,2.453384,0.000000,0.000000,0.000000,0.000000
8280,2.6937,0.127868,2.464607,0.000000,0.139581,2.436049,0.000000,0.000000,0.000000,0.000000
8300,2.7002,0.127690,2.444350,0.000000,0.139385,2.408795,0.000000,0.000000,0.000000,0.000000
8320,2.7067,0.127411,2.460139,0.000000,0.139478,2.370350,0.000000,0.000000,0.000000,0.000000
8340,2.7133,0.127105,2.462064,0.000000,0.139385,2.312269,0.000000,0.000000,0.000000,0.000000
8360,2.7198,0.126939,2.453158,0.000000,0.139482,2.287342,0.000000,0.000000,0.000000,0.000000
8380,2.7263,0.127157,2.536399,0.000000,0.139947,2.323275,0.000000,0.000000,0.000000,0.000000
8400,2.7328,0.127195,2.666798,0.000000,0.140243,2.308820,0.000000,0.000000,0.000000,0.000000
8420,2.7393,0.127254,2.700162,0.000000,0.140461,2.266958,0.000000,0.000000,0.000000,0.000000
8440,2.7458,0.126926,2.735584,0.000000,0.140640,2.260346,0.000000,0.000000,0.000000,0.000000
8460,2.7523,0.126838,2.770450,0.000000,0.140548,2.249050,0.000000,0.000000,0.000000,0.000000
8480,2.7588,0.126848,2.785701,0.000000,0.140419,2.255955,0.000000,0.000000,0.000000,0.000000
8500,2.7653,0.127106,2.726495,0.000000,0.140568,2.253643,0.000000,0.000000,0.000000,0.000000
8520,2.7718,0.127284,2.730910,0.000000,0.140632,2.245937,0.000000,0.000000,0.000000,0.000000
8540,2.7783,0.127351,2.722822,0.000000,0.140636,2.229918,0.000000,0.000000,0.000000,0.000000
8560,2.7848,0.127490,2.685004,0.000000,0.140848,2.212077,0.000000,0.000000,0.000000,0.000000
8580,2.7913,0.127458,2.662107,0.000000,0.141015,2.207063,0.000000,0.000000,0.000000,0.000000
8600,2.7979,0.127680,2.597191,0.000000,0.141106,2.224181,0.000000,0.000000,0.000000,0.000000
8620,2.8044,0.127950,2.557796,0.000000,0.140922,2.210267,0.000000,0.000000,0.000000,0.000000
8640,2.8109,0.127724,2.492269,0.000000,0.141066,2.213448,0.000000,0.000000,0.000000,0.000000
8660,2.8174,0.127381,2.446135,0.000000,0.141063,2.190675,0.000000,0.000000,0.000000,0.000000
8680,2.8239,0.127606,2.429199,0.000000,0.141356,2.177360,0.000000,0.000000,0.000000,0.000000
8700,2.8304,0.127397,2.443724,0.000000,0.141479,2.173036,0.000000,0.000000,0.000000,0.000000
8720,2.8369,0.127200,2.382347,0.000000,0.141663,2.167717,0.000000,0.000000,0.000000,0.000000
8740,2.8434,0.127002,2.335196,0.000000,0.141404,2.161870,0.000000,0.000000,0.000000,0.000000
8760,2.8499,0.126906,2.270935,0.000000,0.141289,2.162329,0.000000,0.000000,0.000000,0.000000
8780,2.8564,0.127043,2.212194,0.000000,0.141359,2.156862,0.000000,0.000000,0.000000,0.000000
8800,2.8629,0.127241,2.212078,0.000000,0.141391,2.163625,0.000000,0.000000,0.000000,0.000000
8820,2.8694,0.127036,2.238519,0.000000,0.141358,2.167896,0.000000,0.000000,0.000000,0.000000
8840,2.8759,0.126788,2.250980,0.000000,0.141421,2.184097,0.000000,0.000000,0.000000,0.000000
8860,2.8825,0.126659,2.285546,0.000000,0.141638,2.202705,0.000000,0.000000,0.000000,0.000000
8880,2.889,0.126846,2.287925,0.000000,0.141669,2.188931,0.000000,0.000000,0.000000,0.000000
8900,2.8955,0.126954,2.277001,0.000000,0.141737,2.186846,0.000000,0.000000,0.000000,0.000000
8920,2.902,0.126957,2.241980,0.000000,0.142011,2.198793,0.000000,0.000000,0.000000,0.000000
8940,2.9085,0.127161,2.253122,0.000000,0.141954,2.189985,0.000000,0.000000,0.000000,0.000000
8960,2.915,0.126987,2.299946,0.000000,0.141829,2.186996,0.000000,0.000000,0.000000,0.000000
8980,2.9215,0.127528,2.329205,0.000000,0.141750,2.199091,0.000000,0.000000,0.000000,0.000000
9000,2.928,0.127447,2.347635,0.000000,0.141727,2.201231,0.000000,0.000000,0.000000,0.000000
9020,2.9345,0.127532,2.341843,0.000000,0.141694,2.239792,0.000000,0.000000,0.000000,0.000000
9040,2.941,0.127671,2.346097,0.000000,0.141738,2.355172,0.000000,0.000000,0.000000,0.000000
9060,2.9475,0.127427,2.343343,0.000000,0.141743,2.352238,0.000000,0.000000,0.000000,0.000000
9080,2.954,0.127580,2.408779,0.000000,0.141978,2.351609,0.000000,0.000000,0.000000,0.000000
9100,2.9605,0.127480,2.426144,0.000000,0.141594,2.320300,0.000000,0.000000,0.000000,0.000000
9120,2.9671,0.127676,2.411642,0.000000,0.141742,2.333430,0.000000,0.000000,0.000000,0.000000
9140,2.9736,0.127889,2.413626,0.000000,0.141988,2.339375,0.000000,0.000000,0.000000,0.000000
9160,2.9801,0.127978,2.368683,0.000000,0.141976,2.326561,0.000000,0.000000,0.000000,0.000000
9180,2.9866,0.127948,2.330259,0.000000,0.142011,2.288825,0.000000,0.000000,0.000000,0.000000
9200,2.9931,0.127888,2.392564,0.000000,0.141653,2.289216,0.000000,0.000000,0.000000,0.000000
9220,2.9996,0.127530,2.457613,0.000000,0.141512,2.265510,0.000000,0.000000,0.000000,0.000000
