step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
4300,1.3989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349328,11.101192,0.000000
4320,1.4054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351818,11.055294,0.000000
4340,1.4119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352158,11.295384,0.000000
4360,1.4184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352873,11.422304,0.000000
4380,1.425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353117,11.515755,0.000000
4400,1.4315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353800,11.439795,0.000000
4420,1.438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354036,11.666167,0.000000
4440,1.4445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352732,11.823295,0.000000
4460,1.451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351995,11.694639,0.000000
4480,1.4575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350741,11.546120,0.000000
4500,1.464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350652,11.410498,0.000000
4520,1.4705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351646,11.216084,0.000000
4540,1.477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353101,11.274172,0.000000
4560,1.4835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353614,11.327068,0.000000
4580,1.49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351679,11.297361,0.000000
4600,1.4965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351469,11.011209,0.000000
4620,1.5031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352663,11.169500,0.000000
4640,1.5096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353340,11.177013,0.000000
4660,1.5161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352590,11.349597,0.000000
4680,1.5226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352511,11.184608,0.000000
4700,1.5291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351657,11.473347,0.000000
4720,1.5356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352890,11.570983,0.000000
4740,1.5421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353951,11.426549,0.000000
4760,1.5486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353507,11.722777,0.000000
4780,1.5551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353991,11.602265,0.000000
4800,1.5616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353133,11.325919,0.000000
4820,1.5681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353786,11.282290,0.000000
4840,1.5746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358968,11.536844,0.000000
4860,1.5811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364638,11.637407,0.000000
4880,1.5877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364643,11.675602,0.000000
4900,1.5942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.362311,11.754246,0.000000
4920,1.6007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363364,11.703316,0.000000
4940,1.6072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.361825,11.581325,0.000000
4960,1.6137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.361867,11.388680,0.000000
4980,1.6202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363255,11.527586,0.000000
5000,1.6267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.361998,11.597791,0.000000
5020,1.6332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360366,11.769706,0.000000
5040,1.6397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.357979,11.707813,0.000000
5060,1.6462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356385,11.878409,0.000000
5080,1.6527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356448,11.867586,0.000000
5100,1.6592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356024,12.031791,0.000000
5120,1.6657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355420,12.152449,0.000000
5140,1.6723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355036,12.308141,0.000000
5160,1.6788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353198,12.277629,0.000000
